contributors,coordinates,created_at,display_text_range[0],display_text_range[1],entities.hashtags[0].indices[0],entities.hashtags[0].indices[1],entities.hashtags[0].text,entities.hashtags[1].indices[0],entities.hashtags[1].indices[1],entities.hashtags[1].text,entities.urls[0].display_url,entities.urls[0].expanded_url,entities.urls[0].indices[0],entities.urls[0].indices[1],entities.urls[0].url,entities.user_mentions[0].id,entities.user_mentions[0].id_str,entities.user_mentions[0].indices[0],entities.user_mentions[0].indices[1],entities.user_mentions[0].name,entities.user_mentions[0].screen_name,entities.user_mentions[1].id,entities.user_mentions[1].id_str,entities.user_mentions[1].indices[0],entities.user_mentions[1].indices[1],entities.user_mentions[1].name,entities.user_mentions[1].screen_name,extended_tweet.display_text_range[0],extended_tweet.display_text_range[1],extended_tweet.entities.hashtags[0].indices[0],extended_tweet.entities.hashtags[0].indices[1],extended_tweet.entities.hashtags[0].text,extended_tweet.entities.hashtags[1].indices[0],extended_tweet.entities.hashtags[1].indices[1],extended_tweet.entities.hashtags[1].text,extended_tweet.entities.hashtags[2].indices[0],extended_tweet.entities.hashtags[2].indices[1],extended_tweet.entities.hashtags[2].text,extended_tweet.entities.hashtags[3].indices[0],extended_tweet.entities.hashtags[3].indices[1],extended_tweet.entities.hashtags[3].text,extended_tweet.entities.media[0].display_url,extended_tweet.entities.media[0].expanded_url,extended_tweet.entities.media[0].id,extended_tweet.entities.media[0].id_str,extended_tweet.entities.media[0].indices[0],extended_tweet.entities.media[0].indices[1],extended_tweet.entities.media[0].media_url,extended_tweet.entities.media[0].media_url_https,extended_tweet.entities.media[0].sizes.large.h,extended_tweet.entities.media[0].sizes.large.resize,extended_tweet.entities.media[0].sizes.large.w,extended_tweet.entities.media[0].sizes.medium.h,extended_tweet.entities.media[0].sizes.medium.resize,extended_tweet.entities.media[0].sizes.medium.w,extended_tweet.entities.media[0].sizes.small.h,extended_tweet.entities.media[0].sizes.small.resize,extended_tweet.entities.media[0].sizes.small.w,extended_tweet.entities.media[0].sizes.thumb.h,extended_tweet.entities.media[0].sizes.thumb.resize,extended_tweet.entities.media[0].sizes.thumb.w,extended_tweet.entities.media[0].type,extended_tweet.entities.media[0].url,extended_tweet.extended_entities.media[0].display_url,extended_tweet.extended_entities.media[0].expanded_url,extended_tweet.extended_entities.media[0].id,extended_tweet.extended_entities.media[0].id_str,extended_tweet.extended_entities.media[0].indices[0],extended_tweet.extended_entities.media[0].indices[1],extended_tweet.extended_entities.media[0].media_url,extended_tweet.extended_entities.media[0].media_url_https,extended_tweet.extended_entities.media[0].sizes.large.h,extended_tweet.extended_entities.media[0].sizes.large.resize,extended_tweet.extended_entities.media[0].sizes.large.w,extended_tweet.extended_entities.media[0].sizes.medium.h,extended_tweet.extended_entities.media[0].sizes.medium.resize,extended_tweet.extended_entities.media[0].sizes.medium.w,extended_tweet.extended_entities.media[0].sizes.small.h,extended_tweet.extended_entities.media[0].sizes.small.resize,extended_tweet.extended_entities.media[0].sizes.small.w,extended_tweet.extended_entities.media[0].sizes.thumb.h,extended_tweet.extended_entities.media[0].sizes.thumb.resize,extended_tweet.extended_entities.media[0].sizes.thumb.w,extended_tweet.extended_entities.media[0].type,extended_tweet.extended_entities.media[0].url,extended_tweet.full_text,favorite_count,favorited,filter_level,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,place,place.bounding_box.coordinates[0][0][0],place.bounding_box.coordinates[0][0][1],place.bounding_box.coordinates[0][1][0],place.bounding_box.coordinates[0][1][1],place.bounding_box.coordinates[0][2][0],place.bounding_box.coordinates[0][2][1],place.bounding_box.coordinates[0][3][0],place.bounding_box.coordinates[0][3][1],place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,possibly_sensitive,quote_count,reply_count,retweet_count,retweeted,retweeted_status.contributors,retweeted_status.coordinates,retweeted_status.created_at,retweeted_status.entities.hashtags[0].indices[0],retweeted_status.entities.hashtags[0].indices[1],retweeted_status.entities.hashtags[0].text,retweeted_status.entities.hashtags[1].indices[0],retweeted_status.entities.hashtags[1].indices[1],retweeted_status.entities.hashtags[1].text,retweeted_status.entities.urls[0].display_url,retweeted_status.entities.urls[0].expanded_url,retweeted_status.entities.urls[0].indices[0],retweeted_status.entities.urls[0].indices[1],retweeted_status.entities.urls[0].url,retweeted_status.entities.user_mentions[0].id,retweeted_status.entities.user_mentions[0].id_str,retweeted_status.entities.user_mentions[0].indices[0],retweeted_status.entities.user_mentions[0].indices[1],retweeted_status.entities.user_mentions[0].name,retweeted_status.entities.user_mentions[0].screen_name,retweeted_status.favorite_count,retweeted_status.favorited,retweeted_status.filter_level,retweeted_status.geo,retweeted_status.id,retweeted_status.id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.is_quote_status,retweeted_status.lang,retweeted_status.place,retweeted_status.possibly_sensitive,retweeted_status.quote_count,retweeted_status.reply_count,retweeted_status.retweet_count,retweeted_status.retweeted,retweeted_status.source,retweeted_status.text,retweeted_status.truncated,retweeted_status.user.contributors_enabled,retweeted_status.user.created_at,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.description,retweeted_status.user.favourites_count,retweeted_status.user.follow_request_sent,retweeted_status.user.followers_count,retweeted_status.user.following,retweeted_status.user.friends_count,retweeted_status.user.geo_enabled,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.is_translator,retweeted_status.user.lang,retweeted_status.user.listed_count,retweeted_status.user.location,retweeted_status.user.name,retweeted_status.user.notifications,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_banner_url,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.protected,retweeted_status.user.screen_name,retweeted_status.user.statuses_count,retweeted_status.user.time_zone,retweeted_status.user.translator_type,retweeted_status.user.url,retweeted_status.user.utc_offset,retweeted_status.user.verified,source,text,timestamp_ms,truncated,user.contributors_enabled,user.created_at,user.default_profile,user.default_profile_image,user.description,user.favourites_count,user.follow_request_sent,user.followers_count,user.following,user.friends_count,user.geo_enabled,user.id,user.id_str,user.is_translator,user.lang,user.listed_count,user.location,user.name,user.notifications,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_banner_url,user.profile_image_url,user.profile_image_url_https,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.protected,user.screen_name,user.statuses_count,user.time_zone,user.translator_type,user.url,user.utc_offset,user.verified
None,None,Sun Jun 17 10:39:57 +0000 2018,,,31,40,OnePlus6,60,68,OnePlus,cmrindia.com/deciphering-th…,http://www.cmrindia.com/deciphering-the-oneplus-6-success-story/,70,93,https://t.co/RpFP30oQZb,333205131,333205131,3,14,Prabhu Ram,prabhu_ram,2196922086,2196922086,45,53,OnePlus,oneplus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,False,low,None,1008298192419590144,1008298192419590144,None,None,None,None,None,False,en,None,,,,,,,,,,,,,,,,,False,0,0,0,False,None,None,Fri Jun 08 07:23:20 +0000 2018,15,24,OnePlus6,44,52,OnePlus,cmrindia.com/deciphering-th…,http://www.cmrindia.com/deciphering-the-oneplus-6-success-story/,54,77,https://t.co/RpFP30oQZb,2196922086,2196922086,29,37,OnePlus,oneplus,0,False,low,None,1004987223945736192,1004987223945736192,None,None,None,None,None,False,en,None,False,0,0,136,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","What makes the #OnePlus6 and @OnePlus tick? #OnePlus

https://t.co/RpFP30oQZb",False,False,Mon Jul 11 04:49:04 +0000 2011,True,False,"Head-Industry Intelligence Group at CMR, covering the vibrant devices ecosystem in India, and other Asian Markets.",71,None,916,None,400,False,333205131,333205131,False,en,0,Near You,Prabhu Ram,None,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/333205131/1528452897,http://pbs.twimg.com/profile_images/1005019183006928896/bvmNMSqy_normal.jpg,https://pbs.twimg.com/profile_images/1005019183006928896/bvmNMSqy_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,prabhu_ram,555,None,none,None,None,False,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @prabhu_ram: What makes the #OnePlus6 and @OnePlus tick? #OnePlus

https://t.co/RpFP30oQZb",1529231997004,False,False,Sun Jun 17 10:30:11 +0000 2018,True,False,None,0,None,0,None,0,False,1008295736075792384,1008295736075792384,False,en,0,None,alicia labay,None,F5F8FA,,,False,,http://pbs.twimg.com/profile_images/1008297567506092032/wLsju6zS_normal.jpg,https://pbs.twimg.com/profile_images/1008297567506092032/wLsju6zS_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,alicialabay4,2,None,none,None,None,False
None,None,Sun Jun 17 10:41:31 +0000 2018,0,140,63,72,OnePlus6,,,,twitter.com/i/web/status/1…,https://twitter.com/i/web/status/1008298586961047553,117,140,https://t.co/7gHXNpr9mK,,,,,,,,,,,,,0,156,63,72,OnePlus6,127,143,TheSpeedYouNeed,144,147,o2,148,156,OnePlus,pic.twitter.com/eYvPv4Tb4S,https://twitter.com/guruboston2/status/1008298586961047553/photo/1,1008298576194232320,1008298576194232320,157,180,http://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg,https://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg,1367,fit,1351,1200,fit,1186,680,fit,672,150,crop,150,photo,https://t.co/eYvPv4Tb4S,pic.twitter.com/eYvPv4Tb4S,https://twitter.com/guruboston2/status/1008298586961047553/photo/1,1008298576194232320,1008298576194232320,157,180,http://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg,https://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg,1367,fit,1351,1200,fit,1186,680,fit,672,150,crop,150,photo,https://t.co/eYvPv4Tb4S,Good times in store today. Another happy customer with his new #OnePlus6 Pop in for more cool demos on this incredible device. #TheSpeedYouNeed #o2 #OnePlus https://t.co/eYvPv4Tb4S,0,False,low,None,1008298586961047553,1008298586961047553,None,None,None,None,None,False,en,,-0.079288,52.946147,-0.079288,52.997817,0.02002,52.997817,0.02002,52.946147,Polygon,United Kingdom,GB,"Boston, England",0868e68c72234224,Boston,city,https://api.twitter.com/1.1/geo/id/0868e68c72234224.json,False,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Good times in store today. Another happy customer with his new #OnePlus6 Pop in for more cool demos on this incredi… https://t.co/7gHXNpr9mK,1529232091070,True,False,Wed Aug 03 15:30:40 +0000 2016,False,False,"Hi my name is Matthew and I'm an O2 Guru at our Boston store, I'm here for any of your mobile phone/device needs. Please get in touch.",26,None,78,None,61,True,760860441652371456,760860441652371456,False,en,4,"Boston, England","O2 Guru Matthew, Boston",None,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/760860441652371456/1507213429,http://pbs.twimg.com/profile_images/915945083064737792/ZHKJFwEa_normal.jpg,https://pbs.twimg.com/profile_images/915945083064737792/ZHKJFwEa_normal.jpg,981CEB,000000,000000,000000,False,False,guruboston2,305,None,none,None,None,False
