"created_at","id","id_str","text","display_text_range__001","display_text_range__002","source","truncated","in_reply_to_status_id","in_reply_to_status_id_str","in_reply_to_user_id","in_reply_to_user_id_str","in_reply_to_screen_name","user__id","user__id_str","user__name","user__screen_name","user__location","user__url","user__description","user__translator_type","user__protected","user__verified","user__followers_count","user__friends_count","user__listed_count","user__favourites_count","user__statuses_count","user__created_at","user__utc_offset","user__time_zone","user__geo_enabled","user__lang","user__contributors_enabled","user__is_translator","user__profile_background_color","user__profile_background_image_url","user__profile_background_image_url_https","user__profile_background_tile","user__profile_link_color","user__profile_sidebar_border_color","user__profile_sidebar_fill_color","user__profile_text_color","user__profile_use_background_image","user__profile_image_url","user__profile_image_url_https","user__profile_banner_url","user__default_profile","user__default_profile_image","user__following","user__follow_request_sent","user__notifications","geo","coordinates","place__id","place__url","place__place_type","place__name","place__full_name","place__country_code","place__country","place__bounding_box__type","place__bounding_box__coordinates__001","place__bounding_box__coordinates__002","place","contributors","retweeted_status__created_at","retweeted_status__id","retweeted_status__id_str","retweeted_status__text","retweeted_status__display_text_range__001","retweeted_status__display_text_range__002","retweeted_status__source","retweeted_status__truncated","retweeted_status__in_reply_to_status_id","retweeted_status__in_reply_to_status_id_str","retweeted_status__in_reply_to_user_id","retweeted_status__in_reply_to_user_id_str","retweeted_status__in_reply_to_screen_name","retweeted_status__user__id","retweeted_status__user__id_str","retweeted_status__user__name","retweeted_status__user__screen_name","retweeted_status__user__location","retweeted_status__user__url","retweeted_status__user__description","retweeted_status__user__translator_type","retweeted_status__user__protected","retweeted_status__user__verified","retweeted_status__user__followers_count","retweeted_status__user__friends_count","retweeted_status__user__listed_count","retweeted_status__user__favourites_count","retweeted_status__user__statuses_count","retweeted_status__user__created_at","retweeted_status__user__utc_offset","retweeted_status__user__time_zone","retweeted_status__user__geo_enabled","retweeted_status__user__lang","retweeted_status__user__contributors_enabled","retweeted_status__user__is_translator","retweeted_status__user__profile_background_color","retweeted_status__user__profile_background_image_url","retweeted_status__user__profile_background_image_url_https","retweeted_status__user__profile_background_tile","retweeted_status__user__profile_link_color","retweeted_status__user__profile_sidebar_border_color","retweeted_status__user__profile_sidebar_fill_color","retweeted_status__user__profile_text_color","retweeted_status__user__profile_use_background_image","retweeted_status__user__profile_image_url","retweeted_status__user__profile_image_url_https","retweeted_status__user__profile_banner_url","retweeted_status__user__default_profile","retweeted_status__user__default_profile_image","retweeted_status__user__following","retweeted_status__user__follow_request_sent","retweeted_status__user__notifications","retweeted_status__geo","retweeted_status__coordinates","retweeted_status__place","retweeted_status__contributors","retweeted_status__quoted_status_id","retweeted_status__quoted_status_id_str","retweeted_status__quoted_status__created_at","retweeted_status__quoted_status__id","retweeted_status__quoted_status__id_str","retweeted_status__quoted_status__text","retweeted_status__quoted_status__display_text_range__001","retweeted_status__quoted_status__display_text_range__002","retweeted_status__quoted_status__source","retweeted_status__quoted_status__truncated","retweeted_status__quoted_status__in_reply_to_status_id","retweeted_status__quoted_status__in_reply_to_status_id_str","retweeted_status__quoted_status__in_reply_to_user_id","retweeted_status__quoted_status__in_reply_to_user_id_str","retweeted_status__quoted_status__in_reply_to_screen_name","retweeted_status__quoted_status__user__id","retweeted_status__quoted_status__user__id_str","retweeted_status__quoted_status__user__name","retweeted_status__quoted_status__user__screen_name","retweeted_status__quoted_status__user__location","retweeted_status__quoted_status__user__url","retweeted_status__quoted_status__user__description","retweeted_status__quoted_status__user__translator_type","retweeted_status__quoted_status__user__protected","retweeted_status__quoted_status__user__verified","retweeted_status__quoted_status__user__followers_count","retweeted_status__quoted_status__user__friends_count","retweeted_status__quoted_status__user__listed_count","retweeted_status__quoted_status__user__favourites_count","retweeted_status__quoted_status__user__statuses_count","retweeted_status__quoted_status__user__created_at","retweeted_status__quoted_status__user__utc_offset","retweeted_status__quoted_status__user__time_zone","retweeted_status__quoted_status__user__geo_enabled","retweeted_status__quoted_status__user__lang","retweeted_status__quoted_status__user__contributors_enabled","retweeted_status__quoted_status__user__is_translator","retweeted_status__quoted_status__user__profile_background_color","retweeted_status__quoted_status__user__profile_background_image_url","retweeted_status__quoted_status__user__profile_background_image_url_https","retweeted_status__quoted_status__user__profile_background_tile","retweeted_status__quoted_status__user__profile_link_color","retweeted_status__quoted_status__user__profile_sidebar_border_color","retweeted_status__quoted_status__user__profile_sidebar_fill_color","retweeted_status__quoted_status__user__profile_text_color","retweeted_status__quoted_status__user__profile_use_background_image","retweeted_status__quoted_status__user__profile_image_url","retweeted_status__quoted_status__user__profile_image_url_https","retweeted_status__quoted_status__user__profile_banner_url","retweeted_status__quoted_status__user__default_profile","retweeted_status__quoted_status__user__default_profile_image","retweeted_status__quoted_status__user__following","retweeted_status__quoted_status__user__follow_request_sent","retweeted_status__quoted_status__user__notifications","retweeted_status__quoted_status__geo","retweeted_status__quoted_status__coordinates","retweeted_status__quoted_status__place","retweeted_status__quoted_status__contributors","retweeted_status__quoted_status__is_quote_status","retweeted_status__quoted_status__quote_count","retweeted_status__quoted_status__reply_count","retweeted_status__quoted_status__retweet_count","retweeted_status__quoted_status__favorite_count","retweeted_status__quoted_status__entities__hashtags__text","retweeted_status__quoted_status__entities__hashtags__indices__001","retweeted_status__quoted_status__entities__hashtags__indices__002","retweeted_status__quoted_status__entities__urls__url","retweeted_status__quoted_status__entities__urls__expanded_url","retweeted_status__quoted_status__entities__urls__display_url","retweeted_status__quoted_status__entities__urls__indices__001","retweeted_status__quoted_status__entities__urls__indices__002","retweeted_status__quoted_status__entities__user_mentions__screen_name","retweeted_status__quoted_status__entities__user_mentions__name","retweeted_status__quoted_status__entities__user_mentions__id","retweeted_status__quoted_status__entities__user_mentions__id_str","retweeted_status__quoted_status__entities__user_mentions__indices__001","retweeted_status__quoted_status__entities__user_mentions__indices__002","retweeted_status__quoted_status__entities__media__id","retweeted_status__quoted_status__entities__media__id_str","retweeted_status__quoted_status__entities__media__indices__001","retweeted_status__quoted_status__entities__media__indices__002","retweeted_status__quoted_status__entities__media__media_url","retweeted_status__quoted_status__entities__media__media_url_https","retweeted_status__quoted_status__entities__media__url","retweeted_status__quoted_status__entities__media__display_url","retweeted_status__quoted_status__entities__media__expanded_url","retweeted_status__quoted_status__entities__media__type","retweeted_status__quoted_status__entities__media__sizes__|","retweeted_status__quoted_status__entities__media__sizes__|__w","retweeted_status__quoted_status__entities__media__sizes__|__h","retweeted_status__quoted_status__entities__media__sizes__|__resize","retweeted_status__quoted_status__extended_entities__media__id","retweeted_status__quoted_status__extended_entities__media__id_str","retweeted_status__quoted_status__extended_entities__media__indices__001","retweeted_status__quoted_status__extended_entities__media__indices__002","retweeted_status__quoted_status__extended_entities__media__media_url","retweeted_status__quoted_status__extended_entities__media__media_url_https","retweeted_status__quoted_status__extended_entities__media__url","retweeted_status__quoted_status__extended_entities__media__display_url","retweeted_status__quoted_status__extended_entities__media__expanded_url","retweeted_status__quoted_status__extended_entities__media__type","retweeted_status__quoted_status__extended_entities__media__sizes__|","retweeted_status__quoted_status__extended_entities__media__sizes__|__w","retweeted_status__quoted_status__extended_entities__media__sizes__|__h","retweeted_status__quoted_status__extended_entities__media__sizes__|__resize","retweeted_status__quoted_status__favorited","retweeted_status__quoted_status__retweeted","retweeted_status__quoted_status__possibly_sensitive","retweeted_status__quoted_status__filter_level","retweeted_status__quoted_status__lang","retweeted_status__quoted_status_permalink__url","retweeted_status__quoted_status_permalink__expanded","retweeted_status__quoted_status_permalink__display","retweeted_status__is_quote_status","retweeted_status__extended_tweet__full_text","retweeted_status__extended_tweet__display_text_range__001","retweeted_status__extended_tweet__display_text_range__002","retweeted_status__extended_tweet__entities__hashtags__text","retweeted_status__extended_tweet__entities__hashtags__indices__001","retweeted_status__extended_tweet__entities__hashtags__indices__002","retweeted_status__extended_tweet__entities__urls__url","retweeted_status__extended_tweet__entities__urls__expanded_url","retweeted_status__extended_tweet__entities__urls__display_url","retweeted_status__extended_tweet__entities__urls__indices__001","retweeted_status__extended_tweet__entities__urls__indices__002","retweeted_status__extended_tweet__entities__user_mentions__screen_name","retweeted_status__extended_tweet__entities__user_mentions__name","retweeted_status__extended_tweet__entities__user_mentions__id","retweeted_status__extended_tweet__entities__user_mentions__id_str","retweeted_status__extended_tweet__entities__user_mentions__indices__001","retweeted_status__extended_tweet__entities__user_mentions__indices__002","retweeted_status__quote_count","retweeted_status__reply_count","retweeted_status__retweet_count","retweeted_status__favorite_count","retweeted_status__entities__hashtags__text","retweeted_status__entities__hashtags__indices__001","retweeted_status__entities__hashtags__indices__002","retweeted_status__entities__urls__url","retweeted_status__entities__urls__expanded_url","retweeted_status__entities__urls__display_url","retweeted_status__entities__urls__indices__001","retweeted_status__entities__urls__indices__002","retweeted_status__entities__user_mentions__screen_name","retweeted_status__entities__user_mentions__name","retweeted_status__entities__user_mentions__id","retweeted_status__entities__user_mentions__id_str","retweeted_status__entities__user_mentions__indices__001","retweeted_status__entities__user_mentions__indices__002","retweeted_status__entities__media__id","retweeted_status__entities__media__id_str","retweeted_status__entities__media__indices__001","retweeted_status__entities__media__indices__002","retweeted_status__entities__media__media_url","retweeted_status__entities__media__media_url_https","retweeted_status__entities__media__url","retweeted_status__entities__media__display_url","retweeted_status__entities__media__expanded_url","retweeted_status__entities__media__type","retweeted_status__entities__media__sizes__|","retweeted_status__entities__media__sizes__|__w","retweeted_status__entities__media__sizes__|__h","retweeted_status__entities__media__sizes__|__resize","retweeted_status__extended_entities__media__id","retweeted_status__extended_entities__media__id_str","retweeted_status__extended_entities__media__indices__001","retweeted_status__extended_entities__media__indices__002","retweeted_status__extended_entities__media__media_url","retweeted_status__extended_entities__media__media_url_https","retweeted_status__extended_entities__media__url","retweeted_status__extended_entities__media__display_url","retweeted_status__extended_entities__media__expanded_url","retweeted_status__extended_entities__media__type","retweeted_status__extended_entities__media__sizes__|","retweeted_status__extended_entities__media__sizes__|__w","retweeted_status__extended_entities__media__sizes__|__h","retweeted_status__extended_entities__media__sizes__|__resize","retweeted_status__favorited","retweeted_status__retweeted","retweeted_status__possibly_sensitive","retweeted_status__filter_level","retweeted_status__lang","quoted_status_id","quoted_status_id_str","quoted_status__created_at","quoted_status__id","quoted_status__id_str","quoted_status__text","quoted_status__display_text_range__001","quoted_status__display_text_range__002","quoted_status__source","quoted_status__truncated","quoted_status__in_reply_to_status_id","quoted_status__in_reply_to_status_id_str","quoted_status__in_reply_to_user_id","quoted_status__in_reply_to_user_id_str","quoted_status__in_reply_to_screen_name","quoted_status__user__id","quoted_status__user__id_str","quoted_status__user__name","quoted_status__user__screen_name","quoted_status__user__location","quoted_status__user__url","quoted_status__user__description","quoted_status__user__translator_type","quoted_status__user__protected","quoted_status__user__verified","quoted_status__user__followers_count","quoted_status__user__friends_count","quoted_status__user__listed_count","quoted_status__user__favourites_count","quoted_status__user__statuses_count","quoted_status__user__created_at","quoted_status__user__utc_offset","quoted_status__user__time_zone","quoted_status__user__geo_enabled","quoted_status__user__lang","quoted_status__user__contributors_enabled","quoted_status__user__is_translator","quoted_status__user__profile_background_color","quoted_status__user__profile_background_image_url","quoted_status__user__profile_background_image_url_https","quoted_status__user__profile_background_tile","quoted_status__user__profile_link_color","quoted_status__user__profile_sidebar_border_color","quoted_status__user__profile_sidebar_fill_color","quoted_status__user__profile_text_color","quoted_status__user__profile_use_background_image","quoted_status__user__profile_image_url","quoted_status__user__profile_image_url_https","quoted_status__user__profile_banner_url","quoted_status__user__default_profile","quoted_status__user__default_profile_image","quoted_status__user__following","quoted_status__user__follow_request_sent","quoted_status__user__notifications","quoted_status__geo","quoted_status__coordinates","quoted_status__place","quoted_status__contributors","quoted_status__is_quote_status","quoted_status__quote_count","quoted_status__reply_count","quoted_status__retweet_count","quoted_status__favorite_count","quoted_status__entities__hashtags__text","quoted_status__entities__hashtags__indices__001","quoted_status__entities__hashtags__indices__002","quoted_status__entities__urls__url","quoted_status__entities__urls__expanded_url","quoted_status__entities__urls__display_url","quoted_status__entities__urls__indices__001","quoted_status__entities__urls__indices__002","quoted_status__entities__user_mentions__screen_name","quoted_status__entities__user_mentions__name","quoted_status__entities__user_mentions__id","quoted_status__entities__user_mentions__id_str","quoted_status__entities__user_mentions__indices__001","quoted_status__entities__user_mentions__indices__002","quoted_status__entities__media__id","quoted_status__entities__media__id_str","quoted_status__entities__media__indices__001","quoted_status__entities__media__indices__002","quoted_status__entities__media__media_url","quoted_status__entities__media__media_url_https","quoted_status__entities__media__url","quoted_status__entities__media__display_url","quoted_status__entities__media__expanded_url","quoted_status__entities__media__type","quoted_status__entities__media__sizes__|","quoted_status__entities__media__sizes__|__w","quoted_status__entities__media__sizes__|__h","quoted_status__entities__media__sizes__|__resize","quoted_status__extended_entities__media__id","quoted_status__extended_entities__media__id_str","quoted_status__extended_entities__media__indices__001","quoted_status__extended_entities__media__indices__002","quoted_status__extended_entities__media__media_url","quoted_status__extended_entities__media__media_url_https","quoted_status__extended_entities__media__url","quoted_status__extended_entities__media__display_url","quoted_status__extended_entities__media__expanded_url","quoted_status__extended_entities__media__type","quoted_status__extended_entities__media__sizes__|","quoted_status__extended_entities__media__sizes__|__w","quoted_status__extended_entities__media__sizes__|__h","quoted_status__extended_entities__media__sizes__|__resize","quoted_status__favorited","quoted_status__retweeted","quoted_status__possibly_sensitive","quoted_status__filter_level","quoted_status__lang","quoted_status_permalink__url","quoted_status_permalink__expanded","quoted_status_permalink__display","is_quote_status","extended_tweet__full_text","extended_tweet__display_text_range__001","extended_tweet__display_text_range__002","extended_tweet__entities__hashtags__text","extended_tweet__entities__hashtags__indices__001","extended_tweet__entities__hashtags__indices__002","extended_tweet__entities__urls__url","extended_tweet__entities__urls__expanded_url","extended_tweet__entities__urls__display_url","extended_tweet__entities__urls__indices__001","extended_tweet__entities__urls__indices__002","extended_tweet__entities__user_mentions__screen_name","extended_tweet__entities__user_mentions__name","extended_tweet__entities__user_mentions__id","extended_tweet__entities__user_mentions__id_str","extended_tweet__entities__user_mentions__indices__001","extended_tweet__entities__user_mentions__indices__002","extended_tweet__entities__media__id","extended_tweet__entities__media__id_str","extended_tweet__entities__media__indices__001","extended_tweet__entities__media__indices__002","extended_tweet__entities__media__media_url","extended_tweet__entities__media__media_url_https","extended_tweet__entities__media__url","extended_tweet__entities__media__display_url","extended_tweet__entities__media__expanded_url","extended_tweet__entities__media__type","extended_tweet__entities__media__sizes__|","extended_tweet__entities__media__sizes__|__w","extended_tweet__entities__media__sizes__|__h","extended_tweet__entities__media__sizes__|__resize","extended_tweet__extended_entities__media__id","extended_tweet__extended_entities__media__id_str","extended_tweet__extended_entities__media__indices__001","extended_tweet__extended_entities__media__indices__002","extended_tweet__extended_entities__media__media_url","extended_tweet__extended_entities__media__media_url_https","extended_tweet__extended_entities__media__url","extended_tweet__extended_entities__media__display_url","extended_tweet__extended_entities__media__expanded_url","extended_tweet__extended_entities__media__type","extended_tweet__extended_entities__media__sizes__|","extended_tweet__extended_entities__media__sizes__|__w","extended_tweet__extended_entities__media__sizes__|__h","extended_tweet__extended_entities__media__sizes__|__resize","quote_count","reply_count","retweet_count","favorite_count","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__media__id","entities__media__id_str","entities__media__indices__001","entities__media__indices__002","entities__media__media_url","entities__media__media_url_https","entities__media__url","entities__media__display_url","entities__media__expanded_url","entities__media__type","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__source_status_id","entities__media__source_status_id_str","entities__media__source_user_id","entities__media__source_user_id_str","extended_entities__media__id","extended_entities__media__id_str","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__media_url","extended_entities__media__media_url_https","extended_entities__media__url","extended_entities__media__display_url","extended_entities__media__expanded_url","extended_entities__media__type","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__source_status_id","extended_entities__media__source_status_id_str","extended_entities__media__source_user_id","extended_entities__media__source_user_id_str","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__user_mentions__screen_name","entities__user_mentions__name","entities__user_mentions__id","entities__user_mentions__id_str","entities__user_mentions__indices__001","entities__user_mentions__indices__002","favorited","retweeted","possibly_sensitive","filter_level","lang","timestamp_ms"
"Sun Jun 17 10:39:57 +0000 2018","1008298192419590144","1008298192419590144","RT @prabhu_ram: What makes the #OnePlus6 and @OnePlus tick? #OnePlus\n\nhttps://t.co/RpFP30oQZb","","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","null","null","null","null","null","1008295736075792384","1008295736075792384","alicia labay","alicialabay4","null","null","null","none","False","False","0","0","0","0","2","Sun Jun 17 10:30:11 +0000 2018","null","null","False","en","False","False","F5F8FA","","","False","1DA1F2","C0DEED","DDEEF6","333333","True","http://pbs.twimg.com/profile_images/1008297567506092032/wLsju6zS_normal.jpg","https://pbs.twimg.com/profile_images/1008297567506092032/wLsju6zS_normal.jpg","","True","False","null","null","null","null","null","","","","","","","","","","","null","null","Fri Jun 08 07:23:20 +0000 2018","1004987223945736192","1004987223945736192","What makes the #OnePlus6 and @OnePlus tick? #OnePlus\n\nhttps://t.co/RpFP30oQZb","","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","null","null","null","null","null","333205131","333205131","Prabhu Ram","prabhu_ram","Near You","null","Head-Industry Intelligence Group at CMR, covering the vibrant devices ecosystem in India, and other Asian Markets.","none","False","False","916","400","0","71","555","Mon Jul 11 04:49:04 +0000 2011","null","null","False","en","False","False","C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","1DA1F2","C0DEED","DDEEF6","333333","True","http://pbs.twimg.com/profile_images/1005019183006928896/bvmNMSqy_normal.jpg","https://pbs.twimg.com/profile_images/1005019183006928896/bvmNMSqy_normal.jpg","https://pbs.twimg.com/profile_banners/333205131/1528452897","True","False","null","null","null","null","null","null","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","0","0","136","0","OnePlus6","15","24","https://t.co/RpFP30oQZb","http://www.cmrindia.com/deciphering-the-oneplus-6-success-story/","cmrindia.com/deciphering-th…","54","77","oneplus","OnePlus","2196922086","2196922086","29","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","False","False","low","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","OnePlus6","31","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/RpFP30oQZb","http://www.cmrindia.com/deciphering-the-oneplus-6-success-story/","cmrindia.com/deciphering-th…","70","93","prabhu_ram","Prabhu Ram","333205131","333205131","3","14","False","False","False","low","en","1529231997004"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OnePlus","44","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OnePlus","60","68","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","oneplus","OnePlus","2196922086","2196922086","45","53","","","","","",""
"Sun Jun 17 10:41:31 +0000 2018","1008298586961047553","1008298586961047553","Good times in store today. Another happy customer with his new #OnePlus6 Pop in for more cool demos on this incredi… https://t.co/7gHXNpr9mK","0","140","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","True","null","null","null","null","null","760860441652371456","760860441652371456","O2 Guru Matthew, Boston","guruboston2","Boston, England","null","Hi my name is Matthew and I'm an O2 Guru at our Boston store, I'm here for any of your mobile phone/device needs. Please get in touch.","none","False","False","78","61","4","26","305","Wed Aug 03 15:30:40 +0000 2016","null","null","True","en","False","False","000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","False","981CEB","000000","000000","000000","False","http://pbs.twimg.com/profile_images/915945083064737792/ZHKJFwEa_normal.jpg","https://pbs.twimg.com/profile_images/915945083064737792/ZHKJFwEa_normal.jpg","https://pbs.twimg.com/profile_banners/760860441652371456/1507213429","False","False","null","null","null","null","null","0868e68c72234224","https://api.twitter.com/1.1/geo/id/0868e68c72234224.json","city","Boston","Boston, England","GB","United Kingdom","Polygon","-0.079288","52.946147","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","False","Good times in store today. Another happy customer with his new #OnePlus6 Pop in for more cool demos on this incredible device. #TheSpeedYouNeed #o2 #OnePlus https://t.co/eYvPv4Tb4S","0","156","OnePlus6","63","72","","","","","","","","","","","","1008298576194232320","1008298576194232320","157","180","http://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg","https://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg","https://t.co/eYvPv4Tb4S","pic.twitter.com/eYvPv4Tb4S","https://twitter.com/guruboston2/status/1008298586961047553/photo/1","photo","thumb","150","150","crop","1008298576194232320","1008298576194232320","157","180","http://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg","https://pbs.twimg.com/media/Df4yNn2W4AATiV_.jpg","https://t.co/eYvPv4Tb4S","pic.twitter.com/eYvPv4Tb4S","https://twitter.com/guruboston2/status/1008298586961047553/photo/1","photo","thumb","150","150","crop","0","0","0","0","OnePlus6","63","72","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/7gHXNpr9mK","https://twitter.com/i/web/status/1008298586961047553","twitter.com/i/web/status/1…","117","140","","","","","","","False","False","False","low","en","1529232091070"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.079288","52.997817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TheSpeedYouNeed","127","143","","","","","","","","","","","","","","","","","","","","","","medium","1186","1200","fit","","","","","","","","","","","medium","1186","1200","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.020020","52.997817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","o2","144","147","","","","","","","","","","","","","","","","","","","","","","small","672","680","fit","","","","","","","","","","","small","672","680","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.020020","52.946147","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OnePlus","148","156","","","","","","","","","","","","","","","","","","","","","","large","1351","1367","fit","","","","","","","","","","","large","1351","1367","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
